=== preflight ===
NVIDIA GeForce RTX 3090, 24576 MiB
torch 1.13.1+cu117 | cuda True
  found: /home/asm242/entexBERT-2/DNABERT-2-117M-attention
  found: /home/asm242/reference_genome/hg38.fa
  found: /home/asm242/palmer_scratch/entex_data/hetSNVs.tsv
  found: /home/asm242/palmer_scratch/entexBERT-2_experiments/ADASTRA/ctcf_adastra_evalset.csv
  found: /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/experiments/stage2_ctcf_asb/inputs/train.meta.csv
  found: /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/experiments/stage2_ctcf_asb/inputs/dev.meta.csv

=== STEP A: select best 2a checkpoint ===
[STEP A] BEST 2a: s=20  dev_spearman=0.06330
[STEP A] ckpt = /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/experiments/stage2_ctcf_asb/runs/asb_2a_s20
[STEP A] OK

=== STEP 2b: gentle unfreeze from best 2a (s=20) ===
{'loss': 0.2603, 'learning_rate': 1.2000000000000002e-06, 'epoch': 0.0}
{'loss': 0.4949, 'learning_rate': 9.658213891951489e-07, 'epoch': 1.36}
{'loss': 0.3673, 'learning_rate': 9.632770757357306e-07, 'epoch': 1.36}
{'loss': 0.196, 'learning_rate': 9.607327622763125e-07, 'epoch': 1.36}
{'loss': 0.4115, 'learning_rate': 9.581884488168943e-07, 'epoch': 1.36}
{'loss': 0.3951, 'learning_rate': 9.55644135357476e-07, 'epoch': 1.36}
{'loss': 0.3681, 'learning_rate': 9.530998218980579e-07, 'epoch': 1.37}
{'loss': 0.4471, 'learning_rate': 9.505555084386396e-07, 'epoch': 1.37}
{'loss': 0.2744, 'learning_rate': 9.480111949792215e-07, 'epoch': 1.37}
{'loss': 0.4227, 'learning_rate': 9.454668815198032e-07, 'epoch': 1.37}
{'loss': 0.3253, 'learning_rate': 9.429225680603851e-07, 'epoch': 1.37}
{'loss': 0.4149, 'learning_rate': 9.403782546009669e-07, 'epoch': 1.37}
{'loss': 0.2324, 'learning_rate': 9.378339411415487e-07, 'epoch': 1.38}
{'loss': 0.2832, 'learning_rate': 9.352896276821305e-07, 'epoch': 1.38}
{'loss': 0.4226, 'learning_rate': 9.327453142227122e-07, 'epoch': 1.38}
{'loss': 0.4497, 'learning_rate': 9.30201000763294e-07, 'epoch': 1.38}
{'loss': 0.4311, 'learning_rate': 9.27656687303876e-07, 'epoch': 1.38}
{'loss': 0.6807, 'learning_rate': 9.251123738444576e-07, 'epoch': 1.38}
{'loss': 0.3569, 'learning_rate': 9.225680603850395e-07, 'epoch': 1.39}
{'loss': 0.424, 'learning_rate': 9.200237469256212e-07, 'epoch': 1.39}
{'loss': 0.4449, 'learning_rate': 9.174794334662031e-07, 'epoch': 1.39}
{'loss': 0.2564, 'learning_rate': 9.149351200067849e-07, 'epoch': 1.39}
{'loss': 0.4238, 'learning_rate': 9.123908065473666e-07, 'epoch': 1.39}
{'loss': 0.3936, 'learning_rate': 9.098464930879484e-07, 'epoch': 1.39}
{'loss': 0.5279, 'learning_rate': 9.073021796285302e-07, 'epoch': 1.4}
{'eval_loss': 0.35312578082084656, 'eval_mse': 0.3589942383197985, 'eval_pearson': 0.25278126173641396, 'eval_spearman': 0.07662744503680621, 'eval_auroc': 0.5313885169688195, 'eval_runtime': 19.9883, 'eval_samples_per_second': 1116.101, 'eval_steps_per_second': 17.46, 'epoch': 1.4}
{'loss': 0.231, 'learning_rate': 9.047578661691121e-07, 'epoch': 1.4}
{'loss': 0.6084, 'learning_rate': 9.022135527096939e-07, 'epoch': 1.4}
{'loss': 0.5277, 'learning_rate': 8.996692392502756e-07, 'epoch': 1.4}
{'loss': 0.396, 'learning_rate': 8.971249257908575e-07, 'epoch': 1.4}
{'loss': 0.2976, 'learning_rate': 8.945806123314392e-07, 'epoch': 1.4}
{'loss': 0.5217, 'learning_rate': 8.92036298872021e-07, 'epoch': 1.41}
{'loss': 0.507, 'learning_rate': 8.894919854126029e-07, 'epoch': 1.41}
{'loss': 0.5327, 'learning_rate': 8.869476719531846e-07, 'epoch': 1.41}
{'loss': 0.2106, 'learning_rate': 8.844033584937665e-07, 'epoch': 1.41}
{'loss': 0.4433, 'learning_rate': 8.818590450343483e-07, 'epoch': 1.41}
{'loss': 0.3134, 'learning_rate': 8.7931473157493e-07, 'epoch': 1.42}
{'loss': 0.4746, 'learning_rate': 8.767704181155119e-07, 'epoch': 1.42}
{'loss': 0.4831, 'learning_rate': 8.742261046560936e-07, 'epoch': 1.42}
{'loss': 0.393, 'learning_rate': 8.716817911966755e-07, 'epoch': 1.42}
{'loss': 0.3708, 'learning_rate': 8.691374777372573e-07, 'epoch': 1.42}
{'loss': 0.327, 'learning_rate': 8.665931642778391e-07, 'epoch': 1.42}
{'loss': 0.3627, 'learning_rate': 8.640488508184209e-07, 'epoch': 1.43}
{'loss': 0.2665, 'learning_rate': 8.615045373590026e-07, 'epoch': 1.43}
{'loss': 0.3977, 'learning_rate': 8.589602238995844e-07, 'epoch': 1.43}
{'loss': 0.3462, 'learning_rate': 8.564159104401664e-07, 'epoch': 1.43}
{'loss': 0.2389, 'learning_rate': 8.53871596980748e-07, 'epoch': 1.43}
{'loss': 0.5162, 'learning_rate': 8.513272835213299e-07, 'epoch': 1.43}
{'loss': 0.4321, 'learning_rate': 8.487829700619116e-07, 'epoch': 1.44}
{'loss': 0.6463, 'learning_rate': 8.462386566024935e-07, 'epoch': 1.44}
{'loss': 0.5495, 'learning_rate': 8.436943431430753e-07, 'epoch': 1.44}
{'eval_loss': 0.35294169187545776, 'eval_mse': 0.3588021531281223, 'eval_pearson': 0.25177619800487155, 'eval_spearman': 0.07507406168588833, 'eval_auroc': 0.5309263072219309, 'eval_runtime': 19.9761, 'eval_samples_per_second': 1116.787, 'eval_steps_per_second': 17.471, 'epoch': 1.44}
{'loss': 0.4552, 'learning_rate': 8.41150029683657e-07, 'epoch': 1.44}
{'loss': 0.4792, 'learning_rate': 8.386057162242388e-07, 'epoch': 1.44}
{'loss': 0.5773, 'learning_rate': 8.360614027648206e-07, 'epoch': 1.44}
{'loss': 0.3089, 'learning_rate': 8.335170893054025e-07, 'epoch': 1.45}
{'loss': 0.2599, 'learning_rate': 8.309727758459843e-07, 'epoch': 1.45}
{'loss': 0.7734, 'learning_rate': 8.28428462386566e-07, 'epoch': 1.45}
{'loss': 0.6586, 'learning_rate': 8.258841489271479e-07, 'epoch': 1.45}
{'loss': 0.4293, 'learning_rate': 8.233398354677296e-07, 'epoch': 1.45}
{'loss': 0.6053, 'learning_rate': 8.207955220083114e-07, 'epoch': 1.45}
{'loss': 0.3348, 'learning_rate': 8.182512085488933e-07, 'epoch': 1.46}
{'loss': 0.4141, 'learning_rate': 8.15706895089475e-07, 'epoch': 1.46}
{'loss': 0.5144, 'learning_rate': 8.131625816300569e-07, 'epoch': 1.46}
{'loss': 0.5384, 'learning_rate': 8.106182681706387e-07, 'epoch': 1.46}
{'loss': 0.5068, 'learning_rate': 8.080739547112204e-07, 'epoch': 1.46}
{'loss': 0.389, 'learning_rate': 8.055296412518023e-07, 'epoch': 1.46}
{'loss': 0.5088, 'learning_rate': 8.02985327792384e-07, 'epoch': 1.47}
{'loss': 0.3556, 'learning_rate': 8.004410143329658e-07, 'epoch': 1.47}
{'loss': 0.6107, 'learning_rate': 7.978967008735477e-07, 'epoch': 1.47}
{'loss': 0.4517, 'learning_rate': 7.953523874141295e-07, 'epoch': 1.47}
{'loss': 0.3989, 'learning_rate': 7.928080739547113e-07, 'epoch': 1.47}
{'loss': 0.6302, 'learning_rate': 7.90263760495293e-07, 'epoch': 1.47}
{'loss': 0.3124, 'learning_rate': 7.877194470358748e-07, 'epoch': 1.48}
{'loss': 0.5341, 'learning_rate': 7.851751335764567e-07, 'epoch': 1.48}
{'loss': 0.2836, 'learning_rate': 7.826308201170384e-07, 'epoch': 1.48}
{'loss': 0.377, 'learning_rate': 7.800865066576203e-07, 'epoch': 1.48}
{'eval_loss': 0.3524106442928314, 'eval_mse': 0.3583313835112869, 'eval_pearson': 0.25198681343531937, 'eval_spearman': 0.07478919022947345, 'eval_auroc': 0.5300337339744765, 'eval_runtime': 19.9741, 'eval_samples_per_second': 1116.894, 'eval_steps_per_second': 17.473, 'epoch': 1.48}
{'loss': 0.5693, 'learning_rate': 7.775421931982019e-07, 'epoch': 1.48}
{'loss': 0.5241, 'learning_rate': 7.749978797387839e-07, 'epoch': 1.48}
{'loss': 0.6884, 'learning_rate': 7.724535662793657e-07, 'epoch': 1.49}
{'loss': 0.7425, 'learning_rate': 7.699092528199474e-07, 'epoch': 1.49}
{'loss': 0.3885, 'learning_rate': 7.673649393605292e-07, 'epoch': 1.49}
{'loss': 0.3331, 'learning_rate': 7.64820625901111e-07, 'epoch': 1.49}
{'loss': 0.8505, 'learning_rate': 7.622763124416928e-07, 'epoch': 1.49}
{'loss': 0.3642, 'learning_rate': 7.597319989822747e-07, 'epoch': 1.49}
{'loss': 0.4701, 'learning_rate': 7.571876855228564e-07, 'epoch': 1.5}
{'loss': 0.3179, 'learning_rate': 7.546433720634383e-07, 'epoch': 1.5}
{'loss': 0.2833, 'learning_rate': 7.5209905860402e-07, 'epoch': 1.5}
{'loss': 0.5183, 'learning_rate': 7.495547451446018e-07, 'epoch': 1.5}
{'loss': 0.2574, 'learning_rate': 7.470104316851836e-07, 'epoch': 1.5}
{'loss': 0.2279, 'learning_rate': 7.444661182257655e-07, 'epoch': 1.5}
{'loss': 0.7296, 'learning_rate': 7.419218047663473e-07, 'epoch': 1.51}
{'loss': 0.4922, 'learning_rate': 7.39377491306929e-07, 'epoch': 1.51}
{'loss': 0.401, 'learning_rate': 7.368331778475108e-07, 'epoch': 1.51}
{'loss': 0.5876, 'learning_rate': 7.342888643880926e-07, 'epoch': 1.51}
{'loss': 0.283, 'learning_rate': 7.317445509286745e-07, 'epoch': 1.51}
{'loss': 0.2572, 'learning_rate': 7.292002374692562e-07, 'epoch': 1.51}
{'loss': 0.2962, 'learning_rate': 7.26655924009838e-07, 'epoch': 1.52}
{'loss': 0.4689, 'learning_rate': 7.241116105504198e-07, 'epoch': 1.52}
{'loss': 0.2424, 'learning_rate': 7.215672970910017e-07, 'epoch': 1.52}
{'loss': 0.227, 'learning_rate': 7.190229836315834e-07, 'epoch': 1.52}
{'loss': 0.6371, 'learning_rate': 7.164786701721652e-07, 'epoch': 1.52}
{'eval_loss': 0.3526160717010498, 'eval_mse': 0.3585075782025809, 'eval_pearson': 0.25462380212393154, 'eval_spearman': 0.07738685168090854, 'eval_auroc': 0.5316252565810647, 'eval_runtime': 19.9767, 'eval_samples_per_second': 1116.751, 'eval_steps_per_second': 17.47, 'epoch': 1.52}
{'loss': 0.5427, 'learning_rate': 7.139343567127471e-07, 'epoch': 1.53}
{'loss': 0.5004, 'learning_rate': 7.113900432533288e-07, 'epoch': 1.53}
{'loss': 0.7162, 'learning_rate': 7.088457297939107e-07, 'epoch': 1.53}
{'loss': 0.3455, 'learning_rate': 7.063014163344924e-07, 'epoch': 1.53}
{'loss': 0.3185, 'learning_rate': 7.037571028750743e-07, 'epoch': 1.53}
{'loss': 0.7002, 'learning_rate': 7.01212789415656e-07, 'epoch': 1.53}
{'loss': 0.4119, 'learning_rate': 6.986684759562379e-07, 'epoch': 1.54}
{'loss': 0.3765, 'learning_rate': 6.961241624968196e-07, 'epoch': 1.54}
{'loss': 0.5639, 'learning_rate': 6.935798490374015e-07, 'epoch': 1.54}
{'loss': 0.4993, 'learning_rate': 6.910355355779832e-07, 'epoch': 1.54}
{'loss': 0.4962, 'learning_rate': 6.88491222118565e-07, 'epoch': 1.54}
{'loss': 0.4211, 'learning_rate': 6.859469086591468e-07, 'epoch': 1.54}
{'loss': 0.4581, 'learning_rate': 6.834025951997287e-07, 'epoch': 1.55}
{'loss': 0.4686, 'learning_rate': 6.808582817403104e-07, 'epoch': 1.55}
{'loss': 0.4894, 'learning_rate': 6.783139682808922e-07, 'epoch': 1.55}
{'loss': 0.5551, 'learning_rate': 6.75769654821474e-07, 'epoch': 1.55}
{'loss': 0.5334, 'learning_rate': 6.732253413620559e-07, 'epoch': 1.55}
{'loss': 0.3257, 'learning_rate': 6.706810279026377e-07, 'epoch': 1.55}
{'loss': 0.3304, 'learning_rate': 6.681367144432194e-07, 'epoch': 1.56}
{'loss': 0.4759, 'learning_rate': 6.655924009838012e-07, 'epoch': 1.56}
{'loss': 0.3592, 'learning_rate': 6.630480875243831e-07, 'epoch': 1.56}
{'loss': 0.3979, 'learning_rate': 6.605037740649649e-07, 'epoch': 1.56}
{'loss': 0.2925, 'learning_rate': 6.579594606055466e-07, 'epoch': 1.56}
{'loss': 0.2552, 'learning_rate': 6.554151471461284e-07, 'epoch': 1.56}
{'loss': 0.3874, 'learning_rate': 6.528708336867102e-07, 'epoch': 1.57}
{'eval_loss': 0.3522856533527374, 'eval_mse': 0.3582747617036908, 'eval_pearson': 0.25166521868199904, 'eval_spearman': 0.07458993168043583, 'eval_auroc': 0.5299860572749906, 'eval_runtime': 20.0028, 'eval_samples_per_second': 1115.296, 'eval_steps_per_second': 17.448, 'epoch': 1.57}
{'loss': 0.2956, 'learning_rate': 6.503265202272921e-07, 'epoch': 1.57}
{'loss': 0.4969, 'learning_rate': 6.477822067678738e-07, 'epoch': 1.57}
{'loss': 0.3637, 'learning_rate': 6.452378933084556e-07, 'epoch': 1.57}
{'loss': 0.4948, 'learning_rate': 6.426935798490374e-07, 'epoch': 1.57}
{'loss': 0.2573, 'learning_rate': 6.401492663896192e-07, 'epoch': 1.57}
{'loss': 0.5596, 'learning_rate': 6.37604952930201e-07, 'epoch': 1.58}
{'loss': 0.3407, 'learning_rate': 6.350606394707828e-07, 'epoch': 1.58}
{'loss': 0.482, 'learning_rate': 6.325163260113647e-07, 'epoch': 1.58}
{'loss': 0.3373, 'learning_rate': 6.299720125519464e-07, 'epoch': 1.58}
{'loss': 0.6437, 'learning_rate': 6.274276990925282e-07, 'epoch': 1.58}
{'loss': 0.5638, 'learning_rate': 6.2488338563311e-07, 'epoch': 1.58}
{'loss': 0.2933, 'learning_rate': 6.223390721736919e-07, 'epoch': 1.59}
{'loss': 0.5047, 'learning_rate': 6.197947587142736e-07, 'epoch': 1.59}
{'loss': 0.3625, 'learning_rate': 6.172504452548554e-07, 'epoch': 1.59}
{'loss': 0.467, 'learning_rate': 6.147061317954372e-07, 'epoch': 1.59}
{'loss': 0.459, 'learning_rate': 6.121618183360191e-07, 'epoch': 1.59}
{'loss': 0.3903, 'learning_rate': 6.096175048766008e-07, 'epoch': 1.59}
{'loss': 0.5381, 'learning_rate': 6.070731914171826e-07, 'epoch': 1.6}
{'loss': 0.5668, 'learning_rate': 6.045288779577643e-07, 'epoch': 1.6}
{'loss': 0.5671, 'learning_rate': 6.019845644983463e-07, 'epoch': 1.6}
{'loss': 0.6629, 'learning_rate': 5.99440251038928e-07, 'epoch': 1.6}
{'loss': 0.6221, 'learning_rate': 5.968959375795098e-07, 'epoch': 1.6}
{'loss': 0.5628, 'learning_rate': 5.943516241200916e-07, 'epoch': 1.6}
{'loss': 0.5105, 'learning_rate': 5.918073106606735e-07, 'epoch': 1.61}
{'loss': 0.3875, 'learning_rate': 5.892629972012553e-07, 'epoch': 1.61}
{'eval_loss': 0.3521031439304352, 'eval_mse': 0.3581670603059152, 'eval_pearson': 0.2501392546000193, 'eval_spearman': 0.07441192610651695, 'eval_auroc': 0.5302734632014448, 'eval_runtime': 20.0049, 'eval_samples_per_second': 1115.179, 'eval_steps_per_second': 17.446, 'epoch': 1.61}
{'loss': 0.4106, 'learning_rate': 5.86718683741837e-07, 'epoch': 1.61}
{'loss': 0.5114, 'learning_rate': 5.841743702824188e-07, 'epoch': 1.61}
{'loss': 0.4616, 'learning_rate': 5.816300568230006e-07, 'epoch': 1.61}
{'loss': 0.4912, 'learning_rate': 5.790857433635825e-07, 'epoch': 1.61}
{'loss': 0.3118, 'learning_rate': 5.765414299041642e-07, 'epoch': 1.62}
{'loss': 0.1512, 'learning_rate': 5.73997116444746e-07, 'epoch': 1.62}
{'loss': 0.4486, 'learning_rate': 5.714528029853278e-07, 'epoch': 1.62}
{'loss': 0.3019, 'learning_rate': 5.689084895259096e-07, 'epoch': 1.62}
{'loss': 0.3984, 'learning_rate': 5.663641760664914e-07, 'epoch': 1.62}
{'loss': 0.4567, 'learning_rate': 5.638198626070732e-07, 'epoch': 1.62}
{'loss': 0.3527, 'learning_rate': 5.61275549147655e-07, 'epoch': 1.63}
{'loss': 0.5397, 'learning_rate': 5.587312356882368e-07, 'epoch': 1.63}
{'loss': 0.5663, 'learning_rate': 5.561869222288186e-07, 'epoch': 1.63}
{'loss': 0.7504, 'learning_rate': 5.536426087694004e-07, 'epoch': 1.63}
{'loss': 0.3051, 'learning_rate': 5.510982953099823e-07, 'epoch': 1.63}
{'loss': 0.3727, 'learning_rate': 5.48553981850564e-07, 'epoch': 1.64}
{'loss': 0.2855, 'learning_rate': 5.460096683911458e-07, 'epoch': 1.64}
{'loss': 0.5623, 'learning_rate': 5.434653549317276e-07, 'epoch': 1.64}
{'loss': 0.6661, 'learning_rate': 5.409210414723095e-07, 'epoch': 1.64}
{'loss': 0.3993, 'learning_rate': 5.383767280128912e-07, 'epoch': 1.64}
{'loss': 0.5575, 'learning_rate': 5.35832414553473e-07, 'epoch': 1.64}
{'loss': 0.3894, 'learning_rate': 5.332881010940547e-07, 'epoch': 1.65}
{'loss': 0.3713, 'learning_rate': 5.307437876346367e-07, 'epoch': 1.65}
{'loss': 0.3646, 'learning_rate': 5.281994741752184e-07, 'epoch': 1.65}
{'loss': 0.1718, 'learning_rate': 5.256551607158002e-07, 'epoch': 1.65}
{'eval_loss': 0.3522129952907562, 'eval_mse': 0.35824897201169525, 'eval_pearson': 0.2502863148528937, 'eval_spearman': 0.07598970877263005, 'eval_auroc': 0.530200028271602, 'eval_runtime': 19.9928, 'eval_samples_per_second': 1115.851, 'eval_steps_per_second': 17.456, 'epoch': 1.65}
{'loss': 0.4795, 'learning_rate': 5.231108472563819e-07, 'epoch': 1.65}
{'loss': 0.4367, 'learning_rate': 5.205665337969639e-07, 'epoch': 1.65}
{'loss': 0.4691, 'learning_rate': 5.180222203375456e-07, 'epoch': 1.66}
{'loss': 0.5109, 'learning_rate': 5.154779068781274e-07, 'epoch': 1.66}
{'loss': 0.2364, 'learning_rate': 5.129335934187092e-07, 'epoch': 1.66}
{'loss': 0.2413, 'learning_rate': 5.10389279959291e-07, 'epoch': 1.66}
{'loss': 0.6107, 'learning_rate': 5.078449664998729e-07, 'epoch': 1.66}
{'loss': 0.2468, 'learning_rate': 5.053006530404546e-07, 'epoch': 1.66}
{'loss': 0.2659, 'learning_rate': 5.027563395810364e-07, 'epoch': 1.67}
{'loss': 0.4767, 'learning_rate': 5.002120261216181e-07, 'epoch': 1.67}
{'loss': 0.3662, 'learning_rate': 4.976677126622e-07, 'epoch': 1.67}
{'loss': 0.2732, 'learning_rate': 4.951233992027818e-07, 'epoch': 1.67}
{'loss': 0.4652, 'learning_rate': 4.925790857433636e-07, 'epoch': 1.67}
{'loss': 0.4107, 'learning_rate': 4.900347722839453e-07, 'epoch': 1.67}
{'loss': 0.5408, 'learning_rate': 4.874904588245272e-07, 'epoch': 1.68}
{'loss': 0.3886, 'learning_rate': 4.84946145365109e-07, 'epoch': 1.68}
{'loss': 0.2616, 'learning_rate': 4.824018319056908e-07, 'epoch': 1.68}
{'loss': 0.4957, 'learning_rate': 4.798575184462725e-07, 'epoch': 1.68}
{'loss': 0.4893, 'learning_rate': 4.773132049868544e-07, 'epoch': 1.68}
{'loss': 0.2862, 'learning_rate': 4.7476889152743615e-07, 'epoch': 1.68}
{'loss': 0.3956, 'learning_rate': 4.7222457806801803e-07, 'epoch': 1.69}
{'loss': 0.3425, 'learning_rate': 4.696802646085998e-07, 'epoch': 1.69}
{'loss': 0.6493, 'learning_rate': 4.671359511491816e-07, 'epoch': 1.69}
{'loss': 0.4085, 'learning_rate': 4.6459163768976335e-07, 'epoch': 1.69}
{'loss': 0.3638, 'learning_rate': 4.620473242303452e-07, 'epoch': 1.69}
{'eval_loss': 0.3519909977912903, 'eval_mse': 0.35797588653757656, 'eval_pearson': 0.25439674988441446, 'eval_spearman': 0.07496714706118164, 'eval_auroc': 0.5302283973784285, 'eval_runtime': 19.9933, 'eval_samples_per_second': 1115.821, 'eval_steps_per_second': 17.456, 'epoch': 1.69}
{'loss': 0.355, 'learning_rate': 4.59503010770927e-07, 'epoch': 1.69}
{'loss': 0.6797, 'learning_rate': 4.569586973115088e-07, 'epoch': 1.7}
{'loss': 0.2588, 'learning_rate': 4.544143838520906e-07, 'epoch': 1.7}
{'loss': 0.2829, 'learning_rate': 4.518700703926724e-07, 'epoch': 1.7}
{'loss': 0.307, 'learning_rate': 4.493257569332542e-07, 'epoch': 1.7}
{'loss': 0.9354, 'learning_rate': 4.4678144347383603e-07, 'epoch': 1.7}
{'loss': 0.3845, 'learning_rate': 4.442371300144178e-07, 'epoch': 1.7}
{'loss': 0.537, 'learning_rate': 4.416928165549996e-07, 'epoch': 1.71}
{'loss': 0.3379, 'learning_rate': 4.3914850309558135e-07, 'epoch': 1.71}
{'loss': 0.4929, 'learning_rate': 4.3660418963616323e-07, 'epoch': 1.71}
{'loss': 0.201, 'learning_rate': 4.34059876176745e-07, 'epoch': 1.71}
{'loss': 0.9259, 'learning_rate': 4.315155627173268e-07, 'epoch': 1.71}
{'loss': 0.2948, 'learning_rate': 4.2897124925790855e-07, 'epoch': 1.71}
{'loss': 0.3, 'learning_rate': 4.264269357984903e-07, 'epoch': 1.72}
{'loss': 0.5068, 'learning_rate': 4.238826223390722e-07, 'epoch': 1.72}
{'loss': 0.6107, 'learning_rate': 4.21338308879654e-07, 'epoch': 1.72}
{'loss': 0.4255, 'learning_rate': 4.187939954202358e-07, 'epoch': 1.72}
{'loss': 0.4089, 'learning_rate': 4.162496819608176e-07, 'epoch': 1.72}
{'loss': 0.5068, 'learning_rate': 4.137053685013994e-07, 'epoch': 1.72}
{'loss': 0.4046, 'learning_rate': 4.1116105504198123e-07, 'epoch': 1.73}
{'loss': 0.2742, 'learning_rate': 4.08616741582563e-07, 'epoch': 1.73}
{'loss': 0.5635, 'learning_rate': 4.060724281231448e-07, 'epoch': 1.73}
{'loss': 0.3712, 'learning_rate': 4.0352811466372655e-07, 'epoch': 1.73}
{'loss': 0.5357, 'learning_rate': 4.0098380120430843e-07, 'epoch': 1.73}
{'loss': 0.3979, 'learning_rate': 3.984394877448902e-07, 'epoch': 1.73}
{'eval_loss': 0.35190349817276, 'eval_mse': 0.3579301470548611, 'eval_pearson': 0.2538461958022774, 'eval_spearman': 0.07517357455830724, 'eval_auroc': 0.5302708200919322, 'eval_runtime': 19.9896, 'eval_samples_per_second': 1116.03, 'eval_steps_per_second': 17.459, 'epoch': 1.73}
{'loss': 0.3573, 'learning_rate': 3.95895174285472e-07, 'epoch': 1.74}
{'loss': 0.4178, 'learning_rate': 3.9335086082605375e-07, 'epoch': 1.74}
{'loss': 0.5043, 'learning_rate': 3.908065473666355e-07, 'epoch': 1.74}
{'loss': 0.5325, 'learning_rate': 3.882622339072174e-07, 'epoch': 1.74}
{'loss': 0.4243, 'learning_rate': 3.857179204477992e-07, 'epoch': 1.74}
{'loss': 0.3618, 'learning_rate': 3.8317360698838095e-07, 'epoch': 1.75}
{'loss': 0.1729, 'learning_rate': 3.806292935289628e-07, 'epoch': 1.75}
{'loss': 0.3664, 'learning_rate': 3.780849800695446e-07, 'epoch': 1.75}
{'loss': 0.341, 'learning_rate': 3.755406666101264e-07, 'epoch': 1.75}
{'loss': 0.6374, 'learning_rate': 3.729963531507082e-07, 'epoch': 1.75}
{'loss': 0.6078, 'learning_rate': 3.7045203969129e-07, 'epoch': 1.75}
{'loss': 0.6064, 'learning_rate': 3.679077262318718e-07, 'epoch': 1.76}
{'loss': 0.3258, 'learning_rate': 3.653634127724536e-07, 'epoch': 1.76}
{'loss': 0.2928, 'learning_rate': 3.628190993130354e-07, 'epoch': 1.76}
{'loss': 0.4071, 'learning_rate': 3.602747858536172e-07, 'epoch': 1.76}
{'loss': 0.6499, 'learning_rate': 3.5773047239419895e-07, 'epoch': 1.76}
{'loss': 0.5059, 'learning_rate': 3.551861589347808e-07, 'epoch': 1.76}
{'loss': 0.2841, 'learning_rate': 3.5264184547536255e-07, 'epoch': 1.77}
{'loss': 0.3635, 'learning_rate': 3.500975320159444e-07, 'epoch': 1.77}
{'loss': 0.2819, 'learning_rate': 3.4755321855652615e-07, 'epoch': 1.77}
{'loss': 0.5378, 'learning_rate': 3.45008905097108e-07, 'epoch': 1.77}
{'loss': 0.2672, 'learning_rate': 3.4246459163768975e-07, 'epoch': 1.77}
{'loss': 0.4712, 'learning_rate': 3.399202781782716e-07, 'epoch': 1.77}
{'loss': 0.6803, 'learning_rate': 3.3737596471885335e-07, 'epoch': 1.78}
{'loss': 0.2777, 'learning_rate': 3.348316512594352e-07, 'epoch': 1.78}
{'eval_loss': 0.35169920325279236, 'eval_mse': 0.35779301879364234, 'eval_pearson': 0.25332023611815524, 'eval_spearman': 0.07502758153998992, 'eval_auroc': 0.5301860230144892, 'eval_runtime': 19.9895, 'eval_samples_per_second': 1116.039, 'eval_steps_per_second': 17.459, 'epoch': 1.78}
{'loss': 0.3784, 'learning_rate': 3.32287337800017e-07, 'epoch': 1.78}
{'loss': 0.458, 'learning_rate': 3.297430243405988e-07, 'epoch': 1.78}
{'loss': 0.4496, 'learning_rate': 3.271987108811806e-07, 'epoch': 1.78}
{'loss': 0.4236, 'learning_rate': 3.246543974217624e-07, 'epoch': 1.78}
{'loss': 0.2423, 'learning_rate': 3.2211008396234415e-07, 'epoch': 1.79}
{'loss': 0.3023, 'learning_rate': 3.19565770502926e-07, 'epoch': 1.79}
{'loss': 0.2919, 'learning_rate': 3.1702145704350775e-07, 'epoch': 1.79}
{'loss': 0.5804, 'learning_rate': 3.144771435840896e-07, 'epoch': 1.79}
{'loss': 0.4662, 'learning_rate': 3.1193283012467135e-07, 'epoch': 1.79}
{'loss': 0.4896, 'learning_rate': 3.093885166652532e-07, 'epoch': 1.79}
{'loss': 0.2955, 'learning_rate': 3.0684420320583495e-07, 'epoch': 1.8}
{'loss': 0.5758, 'learning_rate': 3.042998897464167e-07, 'epoch': 1.8}
{'loss': 0.4674, 'learning_rate': 3.0175557628699855e-07, 'epoch': 1.8}
{'loss': 0.4779, 'learning_rate': 2.992112628275804e-07, 'epoch': 1.8}
{'loss': 0.5484, 'learning_rate': 2.9666694936816215e-07, 'epoch': 1.8}
{'loss': 0.2719, 'learning_rate': 2.94122635908744e-07, 'epoch': 1.8}
{'loss': 0.7825, 'learning_rate': 2.915783224493258e-07, 'epoch': 1.81}
{'loss': 0.3601, 'learning_rate': 2.890340089899076e-07, 'epoch': 1.81}
{'loss': 0.5431, 'learning_rate': 2.8648969553048935e-07, 'epoch': 1.81}
{'loss': 0.5138, 'learning_rate': 2.839453820710712e-07, 'epoch': 1.81}
{'loss': 0.3004, 'learning_rate': 2.8140106861165295e-07, 'epoch': 1.81}
{'loss': 0.2706, 'learning_rate': 2.788567551522348e-07, 'epoch': 1.81}
{'loss': 0.3933, 'learning_rate': 2.7631244169281655e-07, 'epoch': 1.82}
{'loss': 0.323, 'learning_rate': 2.737681282333984e-07, 'epoch': 1.82}
{'loss': 0.3371, 'learning_rate': 2.7122381477398015e-07, 'epoch': 1.82}
